Make,Model,Build Year,Engine Size,Transmission,Mileage [km],Fuel,Fuel efficiency,Price [EUR]
Audi,A6,2018,1.8,Semi-Auto,48378,Petrol,47.1,24480
Audi,Q3,2016,2,Manual,48505,Diesel,49.6,18940
Audi,A4,2018,1.4,Manual,44978,Petrol,53.3,16980
Audi,Q3,2018,1.4,Manual,32180,Petrol,49.6,21500
Audi,Q2,2019,1.5,Manual,15833,Petrol,42.8,20995
Audi,Q3,2016,2,Manual,28640,Diesel,60.1,17995
Audi,Q5,2016,3,Semi-Auto,60338,Diesel,42.8,29500
Audi,A5,2018,2,Semi-Auto,22526,Diesel,67.3,23015
Audi,TT,2016,2,Semi-Auto,39823,Petrol,40.9,21500
Audi,A3,2018,2,Semi-Auto,31540,Petrol,43.5,26750
Audi,Q2,2017,1.4,Semi-Auto,49110,Petrol,54.3,17940
Audi,A3,2019,1.6,Manual,11142,Diesel,51.4,22480
Audi,Q2,2017,1.6,Manual,14882,Diesel,64.2,17188
Audi,A3,2016,1.4,Manual,33419,Petrol,58.9,16040
Audi,TT,2013,1.8,Manual,60910,Petrol,43.5,9397
Audi,TT,2018,1.8,Manual,15390,Petrol,47.1,19291
Audi,Q5,2015,3,Semi-Auto,63359,Diesel,41.5,22797
Audi,A3,2017,2,Manual,75428,Diesel,57.6,15980
Audi,Q2,2018,1.4,Semi-Auto,32568,Petrol,52.3,21990
Audi,Q5,2017,3,Semi-Auto,27120,Petrol,34,37980
Audi,TT,2016,1.8,Manual,32180,Petrol,47.1,17690
Audi,A1,2015,1.6,Manual,64717,Diesel,80.7,10980
Audi,Q7,2019,3,Semi-Auto,12735,Diesel,32.8,48950
Audi,A3,2016,2,Manual,38074,Diesel,57.6,17980
Audi,Q3,2019,2,Semi-Auto,21722,Diesel,45.6,35480
Audi,Q5,2016,3,Semi-Auto,57316,Diesel,42.2,30440
Audi,Q2,2017,1,Manual,33551,Petrol,55.4,16690
Audi,TT,2016,1.8,Manual,73406,Petrol,47.1,15690
Audi,TT,2017,1.8,Manual,18426,Petrol,47.1,17990
Audi,A1,2017,1.4,Manual,57734,Petrol,57.6,11980
Audi,A4,2019,2,Automatic,8045,Petrol,38.2,28500
Audi,A4,2020,3,Semi-Auto,10298,Diesel,39.2,45000
Audi,Q3,2016,2,Semi-Auto,46605,Diesel,52.3,19840
Audi,A5,2019,2,Semi-Auto,3265,Diesel,51.4,26950
Audi,Q3,2019,2,Manual,949,Diesel,42.8,26940
Audi,A6,2017,2,Semi-Auto,54753,Diesel,61.4,21290
Audi,A6,2019,2,Semi-Auto,15261,Diesel,47.9,30600
Audi,TT,2016,2,Manual,54251,Diesel,62.8,18940
Audi,A7,2019,3,Semi-Auto,12549,Diesel,38.2,35650
Audi,Q7,2016,4,Semi-Auto,79216,Diesel,39.2,44880
Audi,A6,2016,3,Semi-Auto,61911,Diesel,51.4,24990
Audi,Q7,2020,4,Semi-Auto,5006,Diesel,30.1,69995
Audi,Q3,2015,2,Manual,50281,Petrol,38.7,18750
Audi,A3,2019,1.6,Manual,8045,Diesel,51.4,18995
Audi,A3,2019,1.6,Manual,8045,Diesel,51.4,19300
Audi,Q3,2019,2,Manual,8045,Diesel,42.8,28000
Audi,A4,2019,2,Manual,3298,Petrol,38.2,27500
Audi,A4,2019,2,Manual,8045,Petrol,39.2,24495
Audi,Q2,2019,1.6,Automatic,1609,Diesel,47.9,23250
Audi,A1,2015,1.4,Manual,50511,Petrol,57.6,10498
Audi,Q3,2019,2,Manual,4827,Diesel,42.8,27280
Audi,A4,2019,2,Semi-Auto,9995,Diesel,44.8,26480
Audi,A1,2019,1,Semi-Auto,10718,Petrol,47.1,21780
Audi,A1,2014,1.2,Manual,71121,Petrol,55.4,9790
Audi,Q5,2016,2,Semi-Auto,39052,Diesel,47.1,24690
Audi,A5,2016,2,Semi-Auto,48889,Diesel,52.3,19890
Audi,A4,2019,3,Semi-Auto,4505,Diesel,40.9,40800
Audi,Q3,2018,1.4,Semi-Auto,19308,Petrol,48.7,24000
Audi,Q3,2019,2,Semi-Auto,18912,Petrol,31.7,29980
Audi,A1,2015,2,Manual,33068,Petrol,40.4,15698
Audi,A8,2018,3,Semi-Auto,18248,Diesel,48.7,36000
Audi,Q3,2018,1.4,Semi-Auto,21709,Petrol,47.9,22000
Audi,A4,2017,3,Semi-Auto,46452,Diesel,53.3,21000
Audi,TT,2016,2,Semi-Auto,15788,Petrol,40.9,23500
Audi,Q2,2017,1.4,Semi-Auto,57924,Petrol,52.3,18700
Audi,A3,2019,1.6,Manual,11137,Diesel,51.4,20895
Audi,A4,2016,2,Manual,103660,Diesel,70.6,12965
Audi,Q3,2016,2,Semi-Auto,14652,Diesel,51.4,18990
Audi,Q2,2019,1.6,Semi-Auto,13940,Diesel,46.3,22480
Audi,Q2,2020,1.5,Manual,3749,Petrol,43.5,25950
Audi,Q2,2018,1,Manual,17466,Petrol,55.4,17290
Audi,Q5,2020,3,Semi-Auto,5265,Diesel,34.5,49865
Audi,A5,2019,2,Semi-Auto,161,Petrol,39.8,28880
Audi,Q2,2019,1,Manual,6758,Petrol,47.1,18940
Audi,A1,2016,1.4,Manual,41739,Petrol,55.4,12950
Audi,A5,2016,2,Manual,98020,Diesel,53.3,16491
Audi,Q2,2017,1.6,Semi-Auto,22861,Diesel,68.9,18377
Audi,A4,2020,3,Semi-Auto,8420,Diesel,39.2,42840
Audi,A6,2015,3,Semi-Auto,118582,Diesel,58.9,14992
Audi,A3,2016,2,Semi-Auto,90323,Diesel,61.4,13992
Audi,A1,2018,1,Manual,14108,Petrol,51.4,16890
Audi,A3,2014,1.6,Semi-Auto,113402,Diesel,72.4,8630
Audi,Q5,2016,2,Semi-Auto,65082,Diesel,47.1,19495
Audi,A3,2016,1.4,Manual,22800,Petrol,60.1,14257
Audi,A4,2016,1.4,Manual,47988,Petrol,53.3,12170
Audi,A1,2015,1.4,Manual,50223,Petrol,55.4,12070
Audi,A3,2015,1.4,Semi-Auto,53325,Petrol,60.1,11270
Audi,A5,2014,3,Automatic,85409,Diesel,49.6,15770
Audi,A5,2016,2,Manual,81102,Diesel,53.3,17470
Audi,A3,2018,1.5,Manual,31403,Petrol,54.3,17670
Audi,A1,2015,1.4,Manual,47353,Petrol,55.4,11681
Audi,A4,2014,3,Automatic,88686,Petrol,34.9,15567
Audi,A3,2015,2,Semi-Auto,44841,Diesel,64.2,14190
Audi,A3,2018,1,Manual,19237,Petrol,60.1,18910
Audi,A5,2019,2,Semi-Auto,7241,Petrol,40.4,26000
Audi,Q2,2019,1.5,Manual,7723,Petrol,39.2,25400
Audi,A8,2019,3,Semi-Auto,5538,Diesel,40.4,39940
Audi,Q2,2019,1.6,Manual,6516,Diesel,49.6,21500
Audi,A1,2019,2,Semi-Auto,8045,Petrol,40.9,22000
Audi,A4,2019,2,Automatic,4629,Diesel,50.4,24680
Audi,A4,2019,2,Manual,4063,Petrol,39.2,22480
Audi,A4,2020,2,Semi-Auto,5184,Diesel,44.1,36400
Audi,A1,2020,1,Manual,1609,Petrol,47.9,22490
Audi,Q2,2019,2,Semi-Auto,4827,Petrol,33.2,30990
Audi,Q2,2019,1,Manual,5632,Petrol,47.1,20990
Audi,A5,2019,2,Semi-Auto,4827,Diesel,47.1,29980
Audi,A5,2019,2,Automatic,161,Diesel,47.1,35995
Audi,Q3,2019,2,Manual,8045,Diesel,42.8,31450
Audi,Q3,2019,2,Manual,161,Diesel,42.8,30950
Audi,A8,2019,3,Semi-Auto,161,Diesel,40.4,49000
Audi,A8,2019,3,Automatic,4827,Diesel,40.4,39995
Audi,A4,2020,3,Semi-Auto,13677,Diesel,40.4,43395
Audi,A4,2019,2,Semi-Auto,8045,Petrol,38.7,25000
Audi,Q2,2017,1.4,Semi-Auto,49879,Petrol,54.3,18327
Audi,A3,2015,1.6,Manual,123286,Diesel,83.1,9298
Audi,A7,2015,3,Semi-Auto,67025,Diesel,54.3,19998
Audi,A3,2017,1.4,Manual,38230,Petrol,60.1,17498
Audi,TT,2013,2,Manual,126224,Diesel,51.4,9306
Audi,A3,2013,1.8,Semi-Auto,31546,Petrol,50.4,10800
Audi,Q3,2014,2,Semi-Auto,68939,Diesel,47.9,12792
Audi,Q3,2014,2,Manual,112540,Diesel,54.3,9992
Audi,A4,2017,2,Manual,26713,Petrol,50.4,14992
Audi,A6,2013,2,Semi-Auto,74561,Diesel,56.5,11966
Audi,Q3,2015,2,Manual,80817,Diesel,60.1,14355
Audi,A1,2018,1.4,Manual,14890,Petrol,55.4,16591
Audi,Q3,2019,2,Semi-Auto,13971,Diesel,47.1,27991
Audi,A1,2013,1.4,Semi-Auto,71922,Petrol,53.3,10495
Audi,A3,2017,1.4,Manual,28893,Petrol,60.1,17691
Audi,A3,2014,1.2,Manual,76598,Petrol,57.6,11863
Audi,A5,2016,2,Automatic,89523,Diesel,56.5,16987
Audi,Q5,2016,2,Semi-Auto,79731,Diesel,47.1,18737
Audi,A5,2016,2,Automatic,70325,Diesel,50.4,17597
Audi,A3,2018,1.5,Automatic,26275,Petrol,42.2,19340
Audi,A5,2014,2,Manual,49692,Diesel,60.1,13095
Audi,A5,2017,2,Semi-Auto,40558,Diesel,70.6,23421
Audi,A4,2017,2,Manual,53231,Diesel,74.3,16320
Audi,A4,2017,2,Automatic,28598,Petrol,52.3,20895
Audi,A4,2016,2,Manual,41860,Diesel,70.6,15920
Audi,A3,2016,1.4,Automatic,15028,Petrol,56.5,18602
Audi,A4,2017,2,Manual,23134,Diesel,67.3,19220
Audi,A1,2018,1.6,Manual,35398,Diesel,76.4,13990
Audi,A5,2018,3,Semi-Auto,7260,Petrol,36.7,30990
Audi,Q3,2017,1.4,Manual,25905,Petrol,49.6,19790
Audi,Q5,2016,2,Semi-Auto,60682,Diesel,47.1,20990
Audi,A1,2016,1.6,Manual,47937,Diesel,80.7,9499
Audi,Q3,2015,2,Manual,44338,Diesel,49.6,17130
Audi,A5,2016,3,Semi-Auto,61074,Petrol,35.8,21000
Audi,A3,2018,1.5,Automatic,16106,Petrol,56.5,20500
Audi,A4,2019,2,Semi-Auto,9332,Diesel,49.6,26444
Audi,A5,2015,3,Semi-Auto,79021,Diesel,44.8,16990
Audi,Q3,2015,2,Manual,40701,Diesel,55.4,17321
Audi,A3,2020,2,Semi-Auto,566,Diesel,50.4,29000
Audi,A3,2019,1.6,Automatic,1987,Diesel,52.3,22795
Audi,A1,2017,1.4,Automatic,27120,Petrol,70.6,16704
Audi,Q2,2018,1.6,Manual,7281,Diesel,47.9,19990
Audi,A4,2015,2,Manual,46885,Diesel,50.4,16960
Audi,A5,2016,2,Semi-Auto,65303,Diesel,56.5,18480
Audi,Q2,2019,1,Manual,7241,Petrol,47.1,19995
Audi,A3,2019,2,Semi-Auto,10459,Petrol,36.7,31995
Audi,Q3,2016,2,Manual,45049,Diesel,60.1,16690
Audi,A6,2016,2,Semi-Auto,57924,Diesel,56.5,19990
Audi,A3,2017,2,Semi-Auto,27940,Petrol,43.5,22991
Audi,A1,2016,1.4,Manual,48786,Petrol,58.9,12991
Audi,Q7,2016,3,Semi-Auto,19086,Diesel,47.9,34000
Audi,Q3,2017,2,Manual,40548,Diesel,54.3,20700
Audi,TT,2015,2,Semi-Auto,72300,Petrol,44.1,17544
Audi,Q2,2017,1.6,Manual,44507,Diesel,64.2,16300
Audi,Q5,2016,2,Manual,110218,Diesel,47.9,16690
Audi,A6,2017,2,Semi-Auto,54350,Diesel,64.2,17600
Audi,Q3,2019,1.5,Manual,2414,Petrol,42.2,26995
Audi,A1,2020,1.5,Semi-Auto,2414,Petrol,44.8,20495
Audi,A4,2020,2,Semi-Auto,2414,Petrol,42.2,26995
Audi,A1,2020,1,Semi-Auto,2414,Petrol,44.8,21495
Audi,A1,2017,1.4,Manual,33734,Petrol,58.9,14995
Audi,A1,2018,1.4,Manual,13537,Petrol,56.5,13995
Audi,Q2,2018,1.4,Semi-Auto,46212,Petrol,52.3,19395
Audi,Q5,2016,2,Semi-Auto,45454,Diesel,47.1,22000
Audi,Q3,2015,1.4,Semi-Auto,70378,Petrol,47.9,17000
Audi,A3,2017,1.6,Manual,32396,Diesel,67.3,19498
Audi,A1,2015,1.4,Manual,120361,Petrol,55.4,8874
Audi,Q2,2017,1,Manual,50643,Petrol,55.4,14759
Audi,A4,2015,2,Semi-Auto,69441,Diesel,47.1,14999
Audi,A4,2017,2,Semi-Auto,19461,Diesel,67.3,19400
Audi,Q2,2018,1.4,Manual,29141,Petrol,52.3,17990
Audi,Q5,2018,2,Semi-Auto,17699,Petrol,40.4,31900
Audi,Q5,2016,3,Semi-Auto,60574,Diesel,42.8,26390
Audi,A3,2016,1.4,Semi-Auto,19575,Petrol,57.6,17498
Audi,Q5,2016,3,Automatic,71470,Diesel,42.2,28698
Audi,Q3,2016,2,Manual,20293,Diesel,61.4,15698
Audi,A3,2014,2,Manual,136569,Diesel,67.3,10995
Audi,A4,2016,2,Manual,39622,Diesel,70.6,15500
Audi,A4,2014,2,Manual,117788,Diesel,60.1,11391
Audi,Q3,2015,2,Manual,96061,Diesel,60.1,13610
Audi,A1,2016,1,Manual,40178,Petrol,67.3,10965
Audi,Q5,2015,2,Semi-Auto,54153,Diesel,47.1,18465
Audi,A5,2015,2,Manual,76942,Diesel,61.4,15965
Audi,Q3,2017,1.4,Semi-Auto,18193,Petrol,47.9,18695
Audi,Q5,2015,2,Manual,77079,Diesel,47.9,17595
Audi,A4,2018,1.4,Manual,23993,Petrol,51.4,18995
Audi,A4,2018,1.4,Semi-Auto,12907,Petrol,50.4,20950
Audi,Q5,2015,2,Semi-Auto,65969,Diesel,47.1,19995
Audi,Q5,2015,3,Semi-Auto,62394,Diesel,44.1,21995
Audi,Q5,2016,2,Semi-Auto,56027,Diesel,47.1,21495
Audi,Q7,2017,4,Semi-Auto,18148,Diesel,39.2,48995
Audi,A1,2015,1.4,Manual,42679,Petrol,58.9,13495
Audi,A6,2019,2,Semi-Auto,19948,Diesel,47.9,29495
Audi,A5,2018,2,Manual,19277,Diesel,65.7,23498
Audi,Q3,2016,1.4,Semi-Auto,20256,Petrol,47.9,18498
Audi,A4,2019,2,Manual,3418,Petrol,41.5,18698
Audi,A5,2018,1.4,Semi-Auto,23915,Petrol,53.3,20310
Audi,A6,2016,2,Manual,64473,Diesel,61.4,17590
Audi,A4,2015,2,Semi-Auto,77663,Diesel,56.5,12097
Audi,Q5,2013,2,Manual,88841,Petrol,37.7,15670
Audi,A1,2015,1.6,Manual,52513,Diesel,80.7,9415
Audi,A6,2015,2,Automatic,88891,Diesel,64.2,15465
Audi,A3,2014,2,Manual,99837,Diesel,68.9,13995
Audi,Q2,2017,1.4,Semi-Auto,24006,Petrol,52.3,20995
Audi,A4,2017,2,Semi-Auto,98162,Petrol,44.1,22495
Audi,Q3,2017,2,Semi-Auto,69449,Diesel,51.4,21995
Audi,A4,2017,1.4,Manual,35242,Petrol,51.4,17998
Audi,A1,2013,1.4,Semi-Auto,101948,Petrol,47.9,9798
Audi,A6,2016,2,Manual,21668,Diesel,61.4,18495
Audi,Q3,2019,2,Semi-Auto,20048,Petrol,31.7,27995
Audi,A1,2015,1.4,Manual,75884,Petrol,55.4,11495
Audi,A1,2017,1.4,Manual,40579,Petrol,55.4,12495
Audi,A1,2016,1.4,Manual,44006,Petrol,55.4,11995
Audi,A3,2018,1.5,Semi-Auto,26314,Petrol,56.5,19698
Audi,Q7,2017,3,Semi-Auto,106961,Hybrid,156.9,32998
Audi,A6,2016,2,Manual,65689,Diesel,61.4,16599
Audi,A5,2014,2,Semi-Auto,107642,Diesel,58.9,12285
Audi,A3,2019,1.6,Manual,10459,Diesel,51.4,21995
Audi,Q2,2019,1.6,Manual,10459,Diesel,47.9,22495
Audi,A1,2019,2,Semi-Auto,10459,Petrol,40.9,21995
Audi,A4,2019,2,Semi-Auto,8850,Petrol,40.9,28995
Audi,Q3,2019,1.5,Manual,8045,Petrol,39.8,26495
Audi,A5,2019,2,Manual,8850,Petrol,37.2,29695
Audi,A6,2019,2,Semi-Auto,12068,Diesel,47.9,29995
Audi,Q3,2015,2,Manual,56291,Diesel,51.4,15488
Audi,A1,2017,1.4,Semi-Auto,14425,Petrol,70.6,17565
Audi,Q3,2016,2,Manual,61639,Diesel,52.3,16490
Audi,A8,2018,3,Semi-Auto,19767,Diesel,50.4,34000
Audi,A6,2017,2,Semi-Auto,42272,Diesel,58.9,21800
Audi,A4,2016,2,Manual,70987,Diesel,64.2,15000
Audi,A3,2015,2,Manual,41187,Petrol,40.4,18800
Audi,A1,2013,1.6,Manual,99795,Diesel,74.3,6800
Audi,A3,2016,1.6,Manual,58167,Diesel,74.3,11100
Audi,A4,2016,3,Semi-Auto,46881,Diesel,53.3,21995
Audi,A6,2019,3,Semi-Auto,15944,Diesel,35.8,49995
Audi,A3,2017,2,Manual,55993,Diesel,67.3,14795
Audi,A3,2017,2,Semi-Auto,58495,Diesel,61.4,19995
Audi,A1,2016,1.4,Manual,91512,Petrol,57.6,9496
Audi,A1,2015,1,Manual,33057,Petrol,67.3,10120
Audi,Q3,2016,1.4,Manual,34466,Petrol,49.6,17990
Audi,A1,2015,1.4,Manual,45057,Petrol,57.6,10260
Audi,A6,2015,2,Automatic,93026,Diesel,57.6,14590
Audi,A1,2017,1.4,Semi-Auto,25197,Petrol,56.5,14990
Audi,Q5,2013,2,Manual,105533,Diesel,47.9,12490
Audi,Q7,2019,3,Semi-Auto,27799,Diesel,33.2,45995
Audi,A1,2018,1,Manual,29282,Petrol,51.4,16495
Audi,A8,2018,3,Automatic,19931,Diesel,50.4,34495
Audi,Q2,2019,2,Semi-Auto,6069,Petrol,33.2,26995
Audi,Q2,2019,2,Semi-Auto,8045,Petrol,33.2,28495
Audi,A1,2019,1,Semi-Auto,8045,Petrol,44.1,23950
Audi,A1,2017,1.4,Manual,25805,Petrol,57.6,11990
Audi,A6,2015,2,Semi-Auto,41834,Diesel,64.2,17495
Audi,Q3,2016,2,Semi-Auto,36949,Diesel,52.3,18295
Audi,A1,2014,1.4,Manual,75703,Petrol,53.3,8950
Audi,A1,2016,1.4,Manual,44087,Petrol,55.4,11760
Audi,A3,2016,2,Manual,119066,Diesel,68.9,10262
Audi,Q2,2017,1.4,Manual,27334,Petrol,50.4,18401
Audi,A4,2016,2,Manual,61248,Diesel,70.6,15649
Audi,Q3,2017,1.4,Manual,74984,Petrol,51.4,16310
Audi,A1,2018,1.4,Manual,23232,Petrol,55.4,14998
Audi,Q3,2014,2,Semi-Auto,89589,Diesel,47.9,12498
Audi,Q5,2015,3,Semi-Auto,71475,Diesel,45.6,20698
Audi,A3,2017,1.6,Semi-Auto,24135,Diesel,70.6,20450
Audi,A3,2018,1.5,Manual,10217,Petrol,55.4,17650
Audi,A1,2017,1,Manual,11302,Petrol,67.3,13495
Audi,Q3,2015,2,Manual,75275,Diesel,52.3,15998
Audi,Q3,2017,1.4,Semi-Auto,43132,Petrol,47.9,18298
Audi,A3,2017,2,Semi-Auto,45892,Diesel,61.4,18995
Audi,Q2,2017,1.4,Manual,40225,Petrol,52.3,16950
Audi,A1,2015,1.4,Manual,69187,Petrol,56.5,10850
Audi,A3,2014,1.6,Manual,88495,Diesel,74.3,8695
Audi,TT,2017,1.8,Manual,23438,Petrol,47.1,19252
Audi,A6,2014,3,Semi-Auto,135156,Diesel,44.8,12691
Audi,Q2,2019,1.6,Manual,6756,Diesel,49.6,20640
Audi,A1,2016,1.4,Manual,42545,Petrol,57.6,10970
Audi,A1,2017,1,Manual,14116,Petrol,67.3,12360
Audi,A1,2013,1.4,Manual,122865,Petrol,52.3,7791
Audi,Q3,2017,1.4,Manual,5617,Petrol,49.6,21250
Audi,Q3,2014,2,Manual,134210,Diesel,54.3,9950
Audi,A3,2017,1.6,Manual,119872,Diesel,74.3,10498
Audi,A5,2017,2,Semi-Auto,25343,Diesel,65.7,21991
Audi,Q3,2016,2,Semi-Auto,75750,Diesel,50.4,17991
Audi,A3,2015,1.4,Semi-Auto,89998,Petrol,60.1,10750
Audi,Q3,2014,2,Manual,102973,Diesel,50.4,12210
Audi,A3,2015,2,Manual,91272,Diesel,68.9,9350
Audi,A4,2017,2,Semi-Auto,41469,Petrol,43.5,21990
Audi,A6,2017,2,Manual,94966,Diesel,61.4,17920
Audi,A6,2019,3,Automatic,2414,Diesel,36.2,43695
Audi,Q2,2019,1.5,Manual,80,Petrol,43.5,23439
Audi,Q3,2017,1.4,Manual,28748,Petrol,49.6,18995
Audi,A3,2016,1.4,Manual,31850,Petrol,58.9,14998
Audi,A7,2016,3,Semi-Auto,33826,Diesel,54.3,22498
Audi,Q3,2013,2,Manual,118995,Diesel,49.6,10998
Audi,A6,2014,2,Semi-Auto,126791,Diesel,64.2,11498
Audi,A4,2015,2,Manual,112062,Diesel,64.2,9995
Audi,A3,2017,1.4,Manual,26597,Petrol,60.1,17391
Audi,A3,2015,1.4,Manual,83036,Petrol,55.4,12201
Audi,A1,2017,1.4,Manual,24700,Petrol,57.6,11995
Audi,A3,2017,1.6,Manual,56918,Diesel,68.9,17650
Audi,A5,2019,2,Semi-Auto,37,Petrol,40.4,25998
Audi,A5,2017,2,Semi-Auto,17878,Diesel,65.7,23498
Audi,A4,2017,2,Manual,59055,Diesel,62.8,16998
Audi,Q5,2014,3,Semi-Auto,106496,Diesel,41.5,21498
Audi,A3,2019,1.5,Semi-Auto,16796,Petrol,41.5,23300
Audi,A6,2016,2,Semi-Auto,77333,Diesel,61.4,16600
Audi,TT,2018,1.8,Manual,9654,Petrol,47.1,21491
Audi,A4,2019,2,Semi-Auto,1609,Petrol,38.7,23995
Audi,Q3,2019,2,Semi-Auto,2414,Petrol,32.1,37995
Audi,TT,2019,2.5,Semi-Auto,80,Petrol,30.1,47949
Audi,Q5,2020,2,Semi-Auto,80,Diesel,38.2,36995
Audi,Q8,2020,3,Semi-Auto,3218,Diesel,32.8,64995
Audi,Q3,2020,2,Manual,80,Diesel,42.2,27995
Audi,Q5,2020,3,Semi-Auto,3218,Diesel,34.5,48995
Audi,A1,2017,1.4,Manual,41488,Petrol,57.6,11502
Audi,A1,2016,1.4,Manual,22814,Petrol,58.9,13219
Audi,Q3,2013,2,Manual,118167,Diesel,54.3,8995
Audi,A4,2016,2,Semi-Auto,91338,Diesel,67.3,14298
Audi,A5,2017,2,Semi-Auto,25583,Diesel,67.3,21465
Audi,A6,2016,2,Manual,34851,Diesel,61.4,18370
Audi,A1,2017,1.4,Manual,28643,Petrol,57.6,11320
Audi,A3,2017,1.4,Semi-Auto,34756,Petrol,56.5,16950
Audi,A3,2014,1.4,Manual,51576,Petrol,60.1,11290
Audi,TT,2017,1.8,Manual,10494,Petrol,47.1,17599
Audi,A4,2014,2,Semi-Auto,62511,Diesel,57.6,14995
Audi,A4,2016,1.4,Manual,67922,Petrol,53.3,12255
Audi,A3,2016,1.4,Semi-Auto,39364,Petrol,58.9,13995
Audi,Q2,2017,1.4,Semi-Auto,37805,Petrol,54.3,17481
Audi,A3,2019,1,Semi-Auto,9332,Petrol,44.8,18999
Audi,A3,2016,1.4,Semi-Auto,48836,Petrol,58.9,13995
Audi,A3,2016,1.6,Manual,47511,Diesel,68.9,13490
Audi,A1,2017,1.6,Manual,32058,Diesel,76.3,11995
Audi,A6,2015,3,Semi-Auto,36622,Diesel,54.3,21298
Audi,A6,2016,2,Semi-Auto,61342,Diesel,61.4,19498
Audi,A3,2017,2,Semi-Auto,29046,Diesel,61.4,18200
Audi,A4,2016,2,Semi-Auto,93031,Diesel,72.4,12816
Audi,A6,2015,2,Semi-Auto,92743,Diesel,61.4,18181
Audi,A5,2017,2,Automatic,33010,Diesel,62.8,20520
Audi,A1,2016,1.6,Manual,44856,Diesel,76.3,10191
Audi,A6,2016,2,Semi-Auto,81431,Diesel,61.4,16991
Audi,Q5,2016,2,Semi-Auto,27720,Diesel,47.1,23992
Audi,A4,2017,3,Semi-Auto,15582,Petrol,36.7,27312
Audi,A5,2017,3,Semi-Auto,38333,Petrol,38.2,29152
Audi,Q2,2019,2,Semi-Auto,8214,Petrol,33.2,30075
Audi,A1,2019,2,Semi-Auto,18,Petrol,40.9,22453
Audi,A8,2018,3,Automatic,8080,Diesel,40.4,37902
Audi,A4,2019,2,Automatic,3487,Diesel,47.9,27246
Audi,Q3,2017,2,Semi-Auto,32700,Petrol,40.4,25312
Audi,Q5,2018,2,Semi-Auto,28859,Petrol,40.4,31962
Audi,A3,2016,1.4,Semi-Auto,34185,Petrol,56.5,18192
Audi,Q2,2017,1,Manual,30846,Petrol,55.4,16732
Audi,A4,2018,1.4,Semi-Auto,21269,Petrol,50.4,20242
Audi,A3,2017,1,Manual,43692,Petrol,60.1,13498
Audi,A3,2016,2,Manual,43200,Diesel,65.7,15998
Audi,A1,2015,1.4,Manual,41108,Petrol,58.9,12498
Audi,A3,2014,1.4,Manual,34172,Petrol,60.1,13498
Audi,Q5,2019,2,Semi-Auto,3770,Diesel,39.2,31395
Audi,Q5,2019,2,Semi-Auto,5485,Diesel,39.2,31266
Audi,Q3,2018,2,Manual,10533,Diesel,60.1,24702
Audi,Q3,2019,2,Automatic,8595,Petrol,32.1,37400
Audi,Q5,2019,2,Automatic,10373,Petrol,32.1,33800
Audi,A3,2019,1.6,Manual,3702,Diesel,51.4,22420
Audi,A3,2019,1.6,Manual,11511,Diesel,52.3,21920
Audi,Q3,2019,2,Automatic,10777,Petrol,30.7,35866
Audi,Q5,2019,2,Semi-Auto,6909,Diesel,38.2,33236
Audi,Q5,2019,2,Semi-Auto,4142,Diesel,39.2,31366
Audi,Q5,2019,2,Semi-Auto,5455,Diesel,38.2,33415
Audi,A1,2020,1,Manual,5253,Petrol,47.9,20990
Audi,A5,2020,2,Semi-Auto,5455,Diesel,50.4,31690
Audi,A1,2016,1.4,Manual,32378,Petrol,56.5,12798
Audi,A4,2019,2,Semi-Auto,30037,Petrol,40.9,17998
Audi,A3,2017,1.5,Manual,22951,Petrol,54.3,18998
Audi,A6,2016,2,Semi-Auto,89555,Diesel,58.9,17998
Audi,A1,2016,1.4,Manual,32851,Petrol,70.6,15498
Audi,Q5,2019,2,Semi-Auto,10481,Diesel,38.2,30498
Audi,Q2,2017,1.4,Semi-Auto,15874,Petrol,52.3,21652
Audi,Q3,2019,1.5,Semi-Auto,5086,Petrol,38.2,28192
Audi,Q7,2019,3,Automatic,13255,Diesel,32.8,48206
Audi,A6,2019,3,Semi-Auto,3540,Diesel,37.7,44990
Audi,Q5,2019,2,Semi-Auto,12248,Diesel,38.2,32732
Audi,Q2,2019,1.6,Manual,14738,Diesel,49.6,20594
Audi,A4,2016,2,Manual,82234,Diesel,67.3,15472
Audi,A4,2017,2,Semi-Auto,48941,Diesel,62.8,18990
Audi,Q3,2018,2,Semi-Auto,28886,Petrol,40.4,25572
Audi,A6,2017,2,Semi-Auto,40455,Diesel,67.3,18082
Audi,A5,2017,3,Semi-Auto,32695,Petrol,37.7,29582
Audi,Q3,2020,1.5,Manual,4142,Petrol,40.9,26890
Audi,Q3,2020,2,Manual,6375,Diesel,42.8,27690
Audi,A1,2016,1.4,Semi-Auto,41900,Petrol,56.5,15052
Audi,Q2,2017,1.4,Manual,71683,Petrol,50.4,18242
Audi,RS4,2018,2.9,Semi-Auto,37408,Petrol,32.1,52422
Audi,Q3,2016,2,Manual,70796,Diesel,60.1,16890
Audi,A1,2016,2,Manual,29396,Petrol,39.8,19512
Audi,Q5,2019,2,Semi-Auto,10870,Diesel,38.2,34026
Audi,Q5,2020,2,Semi-Auto,6267,Diesel,38.2,36890
Audi,A6,2019,2,Automatic,11343,Diesel,47.1,31880
Audi,Q3,2020,2,Manual,1593,Diesel,42.8,27690
Audi,A7,2020,3,Semi-Auto,3878,Diesel,38.7,45890
